arch,task,model,ablation,ptp,max_seq_num,embseed,sampleseed,metric,value
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-0,val_loss,"[0.94453939846673, 0.9792390984552158, 1.6994301132210385, 2.577061829918575, 2.4755096594690986, 3.2741871771210853, 3.1209614655449456, 3.247969723360604, 3.3765029350005378, 3.169724289532611, 3.5638159838621988, 3.6045038075161897, 3.723641469120565, 3.711010882885684, 3.6260090821708686, 3.516879835903587, 3.298482321334294]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-0,test_loss,"[5.276884706838359, 2.283529013574802, 2.3825238356002445, 2.5666953557124685, 2.7021721811754955, 3.100378797126096, 2.2988855448615215, 2.49924370617865, 2.380234738101916, 2.521911666918024, 2.647563834066674, 2.604799653652968, 2.8903199256995022, 3.0185599288469724, 3.050833029230315, 3.1075626127462903, 2.916021110659719]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-0,test_performance_1,"[0.8475817586753044, 0.8595039856508785, 0.8696564284340873, 0.8675613496542117, 0.8593310773604506, 0.861812900793253, 0.8639495391578246, 0.8606051003796421, 0.8638021510757854, 0.872565318939021, 0.8725509362551104, 0.8639041754025464, 0.8588005441772084, 0.8601508450728244, 0.8610271643666397, 0.8598630073380453, 0.8597699208732693]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-0,test_performance_2,"[0.13012469690218464, 0.2050147337033549, 0.2216659075968374, 0.181503906204069, 0.13884695815795392, 0.14288133978766435, 0.17684023939223753, 0.15483079462047664, 0.17805890117104609, 0.23504180994312576, 0.22188685073205405, 0.15876108302138014, 0.08733890544955385, 0.08425369905704826, 0.12385608504588097, 0.10463862616846369, 0.09431759234162286]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-12345,train_loss,"[2.950867381164601, 2.9088296181089452, 2.9088291157361073, 2.908831888587008, 2.9088308322666876, 2.908832294466345, 2.9088309297517028, 2.9088317401992025, 2.9056955707546233, 2.908831704962797, 2.90883103742061, 2.9088318298680202, 2.9088315232837845, 2.9088307738224297, 2.908831155522735, 2.9088316093363504, 2.908831392667392]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-12345,val_loss,"[0.94453939846673, 0.9792390984552158, 1.6994301132210385, 2.577061829918575, 2.4755096594690986, 3.2741871771210853, 3.1209614655449456, 3.247969723360604, 3.3765029350005378, 3.169724289532611, 3.5638159838621988, 3.6045038075161897, 3.723641469120565, 3.711010882885684, 3.6260090821708686, 3.516879835903587, 3.298482321334294]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-12345,test_loss,"[5.276884706838359, 2.283529013574802, 2.3825238356002445, 2.5666953557124685, 2.7021721811754955, 3.100378797126096, 2.2988855448615215, 2.49924370617865, 2.380234738101916, 2.521911666918024, 2.647563834066674, 2.604799653652968, 2.8903199256995022, 3.0185599288469724, 3.050833029230315, 3.1075626127462903, 2.916021110659719]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-12345,test_performance_1,"[0.8475817586753044, 0.8595039856508785, 0.8696564284340873, 0.8675613496542117, 0.8593310773604506, 0.861812900793253, 0.8639495391578246, 0.8606051003796421, 0.8638021510757854, 0.872565318939021, 0.8725509362551104, 0.8639041754025464, 0.8588005441772084, 0.8601508450728244, 0.8610271643666397, 0.8598630073380453, 0.8597699208732693]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-35,sampling_seed-12345,test_performance_2,"[0.13012469690218464, 0.2050147337033549, 0.2216659075968374, 0.181503906204069, 0.13884695815795392, 0.14288133978766435, 0.17684023939223753, 0.15483079462047664, 0.17805890117104609, 0.23504180994312576, 0.22188685073205405, 0.15876108302138014, 0.08733890544955385, 0.08425369905704826, 0.12385608504588097, 0.10463862616846369, 0.09431759234162286]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-42,train_loss,"[2.9482886559195793, 2.908830966653736, 2.908829581079848, 2.908829752248774, 2.908831845664043, 2.908832389350891, 2.90883194687123, 2.9088307765380987, 2.9088320034393207, 2.9088316054391923, 2.9088309018248446, 2.9088310484923072, 2.9088314229684333, 2.908831555288068, 2.9088321037231197, 2.9088301141666943, 2.908830491231912]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-42,val_loss,"[0.9881360810880704, 1.1751647138260226, 2.452169912378307, 2.7750453477346912, 3.659506742740731, 3.7141567009249052, 4.0097430802385094, 3.6949373650065156, 3.7815265195557584, 3.1512289155807944, 3.2100781666928895, 3.0819195057903, 3.375464191213957, 3.4494582436822854, 3.1327787456171925, 3.117014667575457, 3.085699968776455]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-42,test_loss,"[5.142335697788404, 2.122289085973849, 2.0394782171057932, 2.0326676539996034, 2.962456543723421, 3.0570477333272854, 3.0849186561533943, 2.687773757243239, 2.7277601305024355, 2.365774605271183, 2.40136998501794, 2.529330779682516, 2.3885862421441884, 2.312662037415988, 2.2832057943396693, 2.379169746642061, 2.3196518373073727]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-42,test_performance_1,"[0.8454771274357668, 0.8548744711171319, 0.8485461004742441, 0.8601490303510396, 0.859398531074585, 0.8671017208935697, 0.8671815815839813, 0.8674244018635175, 0.8625736895417401, 0.8649392107765741, 0.8658548494604299, 0.8700957362535046, 0.8680057330682206, 0.8690569787813096, 0.8716491208584947, 0.8714469613544858, 0.8719498642523008]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-42,test_performance_2,"[0.1083997324565193, 0.20074403397965768, 0.15816885189598798, 0.21261241290573477, 0.1636701720746432, 0.18606577666768165, 0.19011170973910502, 0.21817644752054172, 0.14273270534454738, 0.1523091727584999, 0.1454016670333784, 0.1732651708897652, 0.1698602149030132, 0.1878609387116773, 0.20251948125033015, 0.20155456648989595, 0.20165294223278524]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-0,train_loss,"[2.9482886559195793, 2.908830966653736, 2.908829581079848, 2.908829752248774, 2.908831845664043, 2.908832389350891, 2.90883194687123, 2.9088307765380987, 2.9088320034393207, 2.9088316054391923, 2.9088309018248446, 2.9088310484923072, 2.9088314229684333, 2.908831555288068, 2.9088321037231197, 2.9088301141666943, 2.908830491231912]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-0,val_loss,"[0.9881360810880704, 1.1751647138260226, 2.452169912378307, 2.7750453477346912, 3.659506742740731, 3.7141567009249052, 4.0097430802385094, 3.6949373650065156, 3.7815265195557584, 3.1512289155807944, 3.2100781666928895, 3.0819195057903, 3.375464191213957, 3.4494582436822854, 3.1327787456171925, 3.117014667575457, 3.085699968776455]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-0,test_loss,"[5.142335697788404, 2.122289085973849, 2.0394782171057932, 2.0326676539996034, 2.962456543723421, 3.0570477333272854, 3.0849186561533943, 2.687773757243239, 2.7277601305024355, 2.365774605271183, 2.40136998501794, 2.529330779682516, 2.3885862421441884, 2.312662037415988, 2.2832057943396693, 2.379169746642061, 2.3196518373073727]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-0,test_performance_1,"[0.8454771274357668, 0.8548744711171319, 0.8485461004742441, 0.8601490303510396, 0.859398531074585, 0.8671017208935697, 0.8671815815839813, 0.8674244018635175, 0.8625736895417401, 0.8649392107765741, 0.8658548494604299, 0.8700957362535046, 0.8680057330682206, 0.8690569787813096, 0.8716491208584947, 0.8714469613544858, 0.8719498642523008]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-0,test_performance_2,"[0.1083997324565193, 0.20074403397965768, 0.15816885189598798, 0.21261241290573477, 0.1636701720746432, 0.18606577666768165, 0.19011170973910502, 0.21817644752054172, 0.14273270534454738, 0.1523091727584999, 0.1454016670333784, 0.1732651708897652, 0.1698602149030132, 0.1878609387116773, 0.20251948125033015, 0.20155456648989595, 0.20165294223278524]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-12345,train_loss,"[2.9482886559195793, 2.908830966653736, 2.908829581079848, 2.908829752248774, 2.908831845664043, 2.908832389350891, 2.90883194687123, 2.9088307765380987, 2.9088320034393207, 2.9088316054391923, 2.9088309018248446, 2.9088310484923072, 2.9088314229684333, 2.908831555288068, 2.9088321037231197, 2.9088301141666943, 2.908830491231912]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-12345,val_loss,"[0.9881360810880704, 1.1751647138260226, 2.452169912378307, 2.7750453477346912, 3.659506742740731, 3.7141567009249052, 4.0097430802385094, 3.6949373650065156, 3.7815265195557584, 3.1512289155807944, 3.2100781666928895, 3.0819195057903, 3.375464191213957, 3.4494582436822854, 3.1327787456171925, 3.117014667575457, 3.085699968776455]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-12345,test_loss,"[5.142335697788404, 2.122289085973849, 2.0394782171057932, 2.0326676539996034, 2.962456543723421, 3.0570477333272854, 3.0849186561533943, 2.687773757243239, 2.7277601305024355, 2.365774605271183, 2.40136998501794, 2.529330779682516, 2.3885862421441884, 2.312662037415988, 2.2832057943396693, 2.379169746642061, 2.3196518373073727]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-12345,test_performance_1,"[0.8454771274357668, 0.8548744711171319, 0.8485461004742441, 0.8601490303510396, 0.859398531074585, 0.8671017208935697, 0.8671815815839813, 0.8674244018635175, 0.8625736895417401, 0.8649392107765741, 0.8658548494604299, 0.8700957362535046, 0.8680057330682206, 0.8690569787813096, 0.8716491208584947, 0.8714469613544858, 0.8719498642523008]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,rand,0.0,200,seed-0,sampling_seed-12345,test_performance_2,"[0.1083997324565193, 0.20074403397965768, 0.15816885189598798, 0.21261241290573477, 0.1636701720746432, 0.18606577666768165, 0.19011170973910502, 0.21817644752054172, 0.14273270534454738, 0.1523091727584999, 0.1454016670333784, 0.1732651708897652, 0.1698602149030132, 0.1878609387116773, 0.20251948125033015, 0.20155456648989595, 0.20165294223278524]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-42,train_loss,"[0.33165098709844215, 0.4218847949327802, 0.4217884533470161, 0.4178063109860788, 0.41647134582300477, 0.41606028406080003, 0.4184147405068194, 0.4170086941092912, 0.41666266109514977, 0.4176000299345282, 0.4155697595065729, 0.41495141173041705, 0.4151965523014671, 0.4163858598018573, 0.4163395577382292, 0.41463302628552273, 0.4145048709952923]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-42,val_loss,"[0.33744010729118834, 0.42757292495551286, 0.3965313709738908, 0.39419219207904066, 0.39977440255144514, 0.38493183468938574, 0.3911310706405708, 0.3931619307491665, 0.3926103213093329, 0.3988544947000825, 0.3936995462084663, 0.40548515883963937, 0.4137952676095278, 0.412234631618054, 0.40179360258327734, 0.40144009965404814, 0.4126904425191313]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-42,test_loss,"[4.28747013611395, 2.5667220690282266, 2.6069340216170747, 2.616469598299239, 2.6412484079792944, 2.6640929136802187, 2.6644516045670166, 2.7233722539773515, 2.742605919011387, 2.7194025198153917, 2.745080476860053, 2.7767493759432966, 2.7582645958800964, 2.75579342039895, 2.7856422865081734, 2.789789053832163, 2.821318213192316]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-42,test_performance_1,"[0.9008533660730168, 0.925642803465029, 0.9260003977213802, 0.924472661498953, 0.924585638853941, 0.9208368828174546, 0.9199215627108537, 0.9197754483862058, 0.9192998817901759, 0.9180511197589918, 0.9192300801437244, 0.9201290675256936, 0.9207082031755456, 0.9213937938117303, 0.9213656628161643, 0.9199937322887898, 0.9183405442790824]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-42,test_performance_2,"[0.10898448326720783, 0.33981041903476533, 0.33837350575825675, 0.34775847455452497, 0.3401114974895939, 0.316024967805465, 0.3041179872662727, 0.28694453636050116, 0.2779175244405196, 0.27841731227508065, 0.26958838943533125, 0.24678354699873595, 0.2647649910744018, 0.26410751149614475, 0.26394404114407527, 0.25881342054492645, 0.24870390825667776]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-0,train_loss,"[0.33165098709844215, 0.4218847949327802, 0.4217884533470161, 0.4178063109860788, 0.41647134582300477, 0.41606028406080003, 0.4184147405068194, 0.4170086941092912, 0.41666266109514977, 0.4176000299345282, 0.4155697595065729, 0.41495141173041705, 0.4151965523014671, 0.4163858598018573, 0.4163395577382292, 0.41463302628552273, 0.4145048709952923]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-0,val_loss,"[0.33744010729118834, 0.42757292495551286, 0.3965313709738908, 0.39419219207904066, 0.39977440255144514, 0.38493183468938574, 0.3911310706405708, 0.3931619307491665, 0.3926103213093329, 0.3988544947000825, 0.3936995462084663, 0.40548515883963937, 0.4137952676095278, 0.412234631618054, 0.40179360258327734, 0.40144009965404814, 0.4126904425191313]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-0,test_loss,"[4.28747013611395, 2.5667220690282266, 2.6069340216170747, 2.616469598299239, 2.6412484079792944, 2.6640929136802187, 2.6644516045670166, 2.7233722539773515, 2.742605919011387, 2.7194025198153917, 2.745080476860053, 2.7767493759432966, 2.7582645958800964, 2.75579342039895, 2.7856422865081734, 2.789789053832163, 2.821318213192316]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-0,test_performance_1,"[0.9008533660730168, 0.925642803465029, 0.9260003977213802, 0.924472661498953, 0.924585638853941, 0.9208368828174546, 0.9199215627108537, 0.9197754483862058, 0.9192998817901759, 0.9180511197589918, 0.9192300801437244, 0.9201290675256936, 0.9207082031755456, 0.9213937938117303, 0.9213656628161643, 0.9199937322887898, 0.9183405442790824]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-0,test_performance_2,"[0.10898448326720783, 0.33981041903476533, 0.33837350575825675, 0.34775847455452497, 0.3401114974895939, 0.316024967805465, 0.3041179872662727, 0.28694453636050116, 0.2779175244405196, 0.27841731227508065, 0.26958838943533125, 0.24678354699873595, 0.2647649910744018, 0.26410751149614475, 0.26394404114407527, 0.25881342054492645, 0.24870390825667776]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-12345,train_loss,"[0.33165098709844215, 0.4218847949327802, 0.4217884533470161, 0.4178063109860788, 0.41647134582300477, 0.41606028406080003, 0.4184147405068194, 0.4170086941092912, 0.41666266109514977, 0.4176000299345282, 0.4155697595065729, 0.41495141173041705, 0.4151965523014671, 0.4163858598018573, 0.4163395577382292, 0.41463302628552273, 0.4145048709952923]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-12345,val_loss,"[0.33744010729118834, 0.42757292495551286, 0.3965313709738908, 0.39419219207904066, 0.39977440255144514, 0.38493183468938574, 0.3911310706405708, 0.3931619307491665, 0.3926103213093329, 0.3988544947000825, 0.3936995462084663, 0.40548515883963937, 0.4137952676095278, 0.412234631618054, 0.40179360258327734, 0.40144009965404814, 0.4126904425191313]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-12345,test_loss,"[4.28747013611395, 2.5667220690282266, 2.6069340216170747, 2.616469598299239, 2.6412484079792944, 2.6640929136802187, 2.6644516045670166, 2.7233722539773515, 2.742605919011387, 2.7194025198153917, 2.745080476860053, 2.7767493759432966, 2.7582645958800964, 2.75579342039895, 2.7856422865081734, 2.789789053832163, 2.821318213192316]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-12345,test_performance_1,"[0.9008533660730168, 0.925642803465029, 0.9260003977213802, 0.924472661498953, 0.924585638853941, 0.9208368828174546, 0.9199215627108537, 0.9197754483862058, 0.9192998817901759, 0.9180511197589918, 0.9192300801437244, 0.9201290675256936, 0.9207082031755456, 0.9213937938117303, 0.9213656628161643, 0.9199937322887898, 0.9183405442790824]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-444,sampling_seed-12345,test_performance_2,"[0.10898448326720783, 0.33981041903476533, 0.33837350575825675, 0.34775847455452497, 0.3401114974895939, 0.316024967805465, 0.3041179872662727, 0.28694453636050116, 0.2779175244405196, 0.27841731227508065, 0.26958838943533125, 0.24678354699873595, 0.2647649910744018, 0.26410751149614475, 0.26394404114407527, 0.25881342054492645, 0.24870390825667776]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-12345,sampling_seed-42,train_loss,"[0.3316559992951908, 0.4143194984686709, 0.41770585757416895, 0.4161715421700598, 0.4174293147780703, 0.41737132242839553, 0.4158818105502502, 0.4165035918942052, 0.41468288196784825, 0.41380156946655344, 0.41351327615797473, 0.41223634780872676, 0.4110107513900865, 0.4115276586618664, 0.4105308875111507, 0.4111677279067309, 0.41063791822408074]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,rand,0.0,200,seed-12345,sampling_seed-42,val_loss,"[0.33744502790672637, 0.3782517644029492, 0.4023571403644287, 0.4018118025143976, 0.4013822133195195, 0.4030789240945752, 0.4186812742427959, 0.41033202355056514, 0.3945934435643859, 0.39743824901376834, 0.39255165491837457, 0.3880245988987234, 0.4051696567508195, 0.40885710923709623, 0.3943407171429164, 0.40989853198588827, 0.40412800906779794]"
